Date,Close
2019-09-11,55.897499
2019-09-12,55.772499
2019-09-13,54.6875
2019-09-16,54.974998
2019-09-17,55.174999
2019-09-18,55.692501
2019-09-19,55.240002
2019-09-20,54.432499
2019-09-23,54.68
2019-09-24,54.419998
2019-09-25,55.2575
2019-09-26,54.9725
2019-09-27,54.705002
2019-09-30,55.9925
2019-10-01,56.147499
2019-10-02,54.740002
2019-10-03,55.205002
2019-10-04,56.752499
2019-10-07,56.764999
2019-10-08,56.099998
2019-10-09,56.7575
2019-10-10,57.522499
2019-10-11,59.052502
2019-10-14,58.967499
2019-10-15,58.830002
2019-10-16,58.592499
2019-10-17,58.82
2019-10-18,59.102501
2019-10-21,60.127499
2019-10-22,59.990002
2019-10-23,60.794998
2019-10-24,60.895
2019-10-25,61.645
2019-10-28,62.262501
2019-10-29,60.822498
2019-10-30,60.814999
2019-10-31,62.189999
2019-11-01,63.955002
2019-11-04,64.375
2019-11-05,64.282501
2019-11-06,64.309998
2019-11-07,64.857498
2019-11-08,65.035004
2019-11-11,65.550003
2019-11-12,65.489998
2019-11-13,66.1175
2019-11-14,65.660004
2019-11-15,66.440002
2019-11-18,66.775002
2019-11-19,66.572502
2019-11-20,65.797501
2019-11-21,65.502502
2019-11-22,65.445
2019-11-25,66.592499
2019-11-26,66.072502
2019-11-27,66.959999
2019-11-29,66.8125
2019-12-02,66.040001
2019-12-03,64.862503
2019-12-04,65.434998
2019-12-05,66.394997
2019-12-06,67.677498
2019-12-09,66.730003
2019-12-10,67.120003
2019-12-11,67.692497
2019-12-12,67.864998
2019-12-13,68.787498
2019-12-16,69.964996
2019-12-17,70.102501
2019-12-18,69.934998
2019-12-19,70.004997
2019-12-20,69.860001
2019-12-23,71
2019-12-24,71.067497
2019-12-26,72.477501
2019-12-27,72.449997
2019-12-30,72.879997
2019-12-31,73.412498
2020-01-02,75.087502
2020-01-03,74.357498
2020-01-06,74.949997
2020-01-07,74.597504
2020-01-08,75.797501
2020-01-09,77.407501
2020-01-10,77.582497
2020-01-13,79.239998
2020-01-14,78.169998
2020-01-15,77.834999
2020-01-16,78.809998
2020-01-17,79.682503
2020-01-21,79.142502
2020-01-22,79.425003
2020-01-23,79.807503
2020-01-24,79.577499
2020-01-27,77.237503
2020-01-28,79.422501
2020-01-29,81.084999
2020-01-30,80.967499
2020-01-31,77.377502
2020-02-03,77.165001
2020-02-04,79.712502
2020-02-05,80.362503
2020-02-06,81.302498
2020-02-07,80.0075
2020-02-10,80.387497
2020-02-11,79.902496
2020-02-12,81.800003
2020-02-13,81.217499
2020-02-14,81.237503
2020-02-18,79.75
2020-02-19,80.904999
2020-02-20,80.074997
2020-02-21,78.262497
2020-02-24,74.544998
2020-02-25,72.019997
2020-02-26,73.162498
2020-02-27,68.379997
2020-02-28,68.339996
2020-03-02,74.702499
2020-03-03,72.330002
2020-03-04,75.684998
2020-03-05,73.230003
2020-03-06,72.2575
2020-03-09,66.542503
2020-03-10,71.334999
2020-03-11,68.857498
2020-03-12,62.057499
2020-03-13,69.4925
2020-03-16,60.552502
2020-03-17,63.215
2020-03-18,61.6675
2020-03-19,61.195
2020-03-20,57.310001
2020-03-23,56.092499
2020-03-24,61.720001
2020-03-25,61.380001
2020-03-26,64.610001
2020-03-27,61.935001
2020-03-30,63.702499
2020-03-31,63.572498
2020-04-01,60.227501
2020-04-02,61.232498
2020-04-03,60.352501
2020-04-06,65.6175
2020-04-07,64.857498
2020-04-08,66.517502
2020-04-09,66.997498
2020-04-13,68.3125
2020-04-14,71.762497
2020-04-15,71.107498
2020-04-16,71.672501
2020-04-17,70.699997
2020-04-20,69.232498
2020-04-21,67.092499
2020-04-22,69.025002
2020-04-23,68.7575
2020-04-24,70.7425
2020-04-27,70.792503
2020-04-28,69.644997
2020-04-29,71.932503
2020-04-30,73.449997
2020-05-01,72.267502
2020-05-04,73.290001
2020-05-05,74.389999
2020-05-06,75.157501
2020-05-07,75.934998
2020-05-08,77.532501
2020-05-11,78.752502
2020-05-12,77.852501
2020-05-13,76.912498
2020-05-14,77.385002
2020-05-15,76.927498
2020-05-18,78.739998
2020-05-19,78.285004
2020-05-20,79.807503
2020-05-21,79.212502
2020-05-22,79.722504
2020-05-26,79.182503
2020-05-27,79.527496
2020-05-28,79.5625
2020-05-29,79.485001
2020-06-01,80.462502
2020-06-02,80.834999
2020-06-03,81.279999
2020-06-04,80.580002
2020-06-05,82.875
2020-06-08,83.364998
2020-06-09,85.997498
2020-06-10,88.209999
2020-06-11,83.974998
2020-06-12,84.699997
2020-06-15,85.747498
2020-06-16,88.019997
2020-06-17,87.897499
2020-06-18,87.932503
2020-06-19,87.43
2020-06-22,89.717499
2020-06-23,91.6325
2020-06-24,90.014999
2020-06-25,91.209999
2020-06-26,88.407501
2020-06-29,90.445
2020-06-30,91.199997
2020-07-01,91.027496
2020-07-02,91.027496
2020-07-06,93.462502
2020-07-07,93.172501
2020-07-08,95.342499
2020-07-09,95.752502
2020-07-10,95.919998
2020-07-13,95.477501
2020-07-14,97.057503
2020-07-15,97.724998
2020-07-16,96.522499
2020-07-17,96.327499
2020-07-20,98.357498
2020-07-21,97
2020-07-22,97.272499
2020-07-23,92.845001
2020-07-24,92.614998
2020-07-27,94.809998
2020-07-28,93.252502
2020-07-29,95.040001
2020-07-30,96.190002
2020-07-31,106.260002
2020-08-03,108.9375
2020-08-04,109.665001
2020-08-05,110.0625
2020-08-06,113.902496
2020-08-07,111.112503
2020-08-10,112.727501
2020-08-11,109.375
2020-08-12,113.010002
2020-08-13,115.010002
2020-08-14,114.907501
2020-08-17,114.607498
2020-08-18,115.5625
2020-08-19,115.707497
2020-08-20,118.275002
2020-08-21,124.370003
2020-08-24,125.857498
2020-08-25,124.824997
2020-08-26,126.522499
2020-08-27,125.010002
2020-08-28,124.807503
2020-08-31,129.039993
2020-09-01,134.179993
